;Соотношение матрица-наполнитель;Плотность, кг/м3;модуль упругости, ГПа;Количество отвердителя, м.%;Содержание эпоксидных групп,%_2;Температура вспышки, С_2;Поверхностная плотность, г/м2;Модуль упругости при растяжении, ГПа;Прочность при растяжении, МПа;Потребление смолы, г/м2;Угол нашивки;Шаг нашивки;Плотность нашивки
374;2.930543165;1937.099504;625.6766349;113.3644978;19.67384786;262.811604;856.0014518;71.40714777;2722.301231;130.3188661;0;8.757877431;54.07643223
375;2.469236735;1985.10298;1466.595993;115.2216316;19.09714346;266.8271395;491.4570554;75.01040085;3267.825527;130.5739155;0;3.09051451;52.26124021
376;3.866804888;2002.021851;1115.793713;124.1638706;23.59371438;272.0079705;94.61368446;75.21519176;2236.869166;217.3442693;0;5.130975292;35.43945326
377;4.073343907;2000.192995;751.44192;131.5294813;22.20846495;283.4329804;73.430795;77.23862808;2705.819718;223.9673676;0;7.383516341;69.43704772
378;3.719014957;1866.653447;1001.285793;153.4278027;22.71840274;288.1335732;279.0169487;74.67563379;3223.607474;160.304704;0;6.936648948;66.33913485
379;3.375777544;1990.227859;355.6897013;139.7422343;20.67091636;237.0963693;237.977243;74.0288152;2151.323833;236.9469878;0;8.534341214;70.8167858
380;1.744625203;2025.551362;320.6644602;91.51204963;26.59607705;221.0348818;184.2870992;73.86246571;1901.454724;212.1922441;0;8.663275072;37.932961
381;3.318032308;2079.216323;516.4390051;77.33033419;24.79901855;223.7490308;402.9439716;69.1025593;1595.679674;246.8108745;0;3.930056737;43.08237261
382;2.216487958;1917.386089;1378.645894;111.5962685;22.43043052;268.145376;130.6119706;74.22035081;2082.820982;251.2444187;0;3.631815982;43.83089797
383;2.847259217;1934.263621;625.7857257;82.70293802;24.25148618;300.7688409;541.1509155;72.52010855;2774.432614;350.3608526;0;6.251004989;60.43223442
384;3.501555413;2038.056086;637.6397942;126.2719527;21.88140049;310.7001887;394.643045;75.56625752;1873.665335;210.7109927;0;10.11072235;80.91814665
385;4.20092952;2005.525252;1065.579877;138.1371978;18.29539847;378.4825904;618.4095449;70.6438996;1703.062546;225.5356453;0;6.286292616;50.70923314
386;2.717222633;2002.618092;1049.406341;109.9077575;24.09062209;325.8770731;298.2676287;74.60239504;2564.521373;145.7634642;0;9.652606586;62.12456289
387;3.485427211;2026.110475;778.4399148;133.3882017;26.1459943;304.5259387;795.6689483;72.42997594;2445.124507;143.6480592;0;7.06882206;83.95724937
388;1.872760388;2069.446242;921.7510253;149.5171609;25.26936725;315.0060256;126.5918971;69.17507536;2029.265957;194.2078513;0;6.766187414;46.97433634
389;3.903845937;2045.799198;744.7018683;131.3208613;23.30778993;303.406215;493.5622668;70.21967148;1993.459958;281.8370238;0;5.480532598;54.78053952
390;2.392642737;1928.292618;280.7225886;97.58326103;17.87258718;288.0444408;71.02010983;75.93480674;2708.629012;314.3097988;0;1.254545753;63.10412736
391;3.537345809;1948.410433;914.0156378;41.88627708;19.70110746;240.9875437;399.8178036;71.69101408;2583.421439;236.5095975;0;4.596000978;68.46411713
392;3.101515925;1909.169662;931.7972011;136.9533742;18.4247868;268.9690497;419.9477116;74.82190158;2650.580419;347.9953774;0;7.61541624;43.83516261
393;3.174403819;1980.823788;459.0470697;81.16253509;21.7873578;322.3716492;233.8988708;73.78982081;2219.142605;200.4142155;0;3.717884473;48.95538542
394;2.284560226;2011.58534;478.4075382;148.5758385;23.76397493;274.5200342;428.0551338;71.67470565;1975.586922;141.1723223;0;4.297526392;72.55572307
395;3.501414822;2037.052469;746.020626;109.7012668;22.88115938;261.3514866;828.0611746;73.52843767;2475.114083;205.54052;0;7.53917261;52.24688422
396;2.594685683;1893.098744;819.3950488;103.7032133;24.71229067;264.5786911;1053.248003;73.95194692;3012.13487;235.936928;0;7.818140589;85.66099619
397;1.421777585;1861.331537;542.1417095;120.3043477;22.32971164;261.3974079;445.0351864;75.18084179;3334.70952;202.7377091;0;1.417184228;62.84599603
398;3.996592385;2049.202538;1030.856147;113.8387343;23.19372957;344.8351613;791.4002061;74.62887984;2420.066446;218.3284582;0;5.961407927;57.38323251
399;1.922184782;1994.960997;848.9804772;76.53862643;21.36076348;263.6547223;559.0714053;68.36111644;1996.670999;250.6731303;0;12.45216913;44.4716124
400;2.97115456;2098.475039;1046.534488;76.23858221;22.57186188;230.6353115;548.2146154;71.84482164;2355.323234;281.413769;0;9.337654743;48.0154647
401;3.45906095;1893.736814;361.7126288;71.61686962;26.62699505;193.8801589;428.2169318;76.77848919;2612.920168;116.8457104;0;3.40256328;63.43589403
402;3.839343213;1832.488438;670.7106799;128.2940563;25.85684264;285.5889412;680.4826614;76.44694379;2751.587084;220.7019635;0;2.068707386;39.09898436
403;3.188970842;1870.917728;1300.473921;49.54158526;25.72387261;281.1117232;406.7638548;72.56299934;2597.67771;275.2174343;0;12.50172;79.85645981
404;2.127935316;1990.495542;667.8368033;80.47454235;24.99820104;330.6751994;402.7723372;68.97646599;2511.373624;295.4582989;0;9.619576752;65.15215436
405;2.833718916;2000.282974;1197.213117;80.14314642;26.11013835;308.6970086;188.3451975;69.4894568;2988.191664;336.646188;0;9.544569284;77.50742359
406;3.096419058;2040.22987;536.6630387;168.5365088;19.41734831;329.5172484;1288.691844;69.36717861;1831.362292;246.6664011;0;9.475986289;80.81010696
407;2.538561702;2055.003531;765.1219526;99.55676579;18.96814817;371.4259941;493.4051553;71.93472634;3308.335813;216.1220617;0;4.112366499;69.02473403
408;2.254452122;1918.505388;923.2226262;102.8569733;21.77832473;304.1529228;99.37255347;76.66692972;2821.643613;189.6508659;0;6.708061621;41.98446807
409;2.547479135;1960.649671;430.750399;125.2335835;24.45824064;376.9786231;881.629038;75.3232534;2535.97416;326.7518682;0;2.800676564;74.78293036
410;2.086085834;1983.422534;714.0799728;96.88576239;20.4903002;274.2670994;769.3837671;73.4286726;2551.266585;190.0424002;0;8.586122149;79.73725008
411;2.783675493;1990.290555;331.4046352;127.256086;20.09144498;230.2281987;577.4088894;74.30371653;3249.696766;176.9458778;0;8.609213041;43.81455238
412;3.590140386;2002.624373;544.1199821;86.27142459;19.89838031;341.3729508;906.8184377;76.1715815;3139.978961;312.1698106;0;7.391204582;51.70912554
413;1.940662748;1973.867201;229.1123468;123.3088743;22.56606926;291.0282533;655.7758858;69.86726027;2135.921724;246.5851038;0;9.93827967;46.01472264
414;1.600045799;1923.56623;878.0579778;80.43601492;20.83708747;249.5608459;334.4895818;70.6469217;2027.406082;166.1113684;0;7.236670428;80.0293493
415;2.977192977;2007.427985;399.270355;110.099044;20.18150125;236.6566536;46.65232522;67.2656479;2590.635747;100.3794991;0;10.78206306;43.90696352
416;2.874562813;1981.660591;66.6272898;146.9718369;28.90747003;259.1411506;1063.836441;66.26528996;2680.406567;218.4489712;0;5.965444736;53.59692168
417;1.721309923;1918.533621;1295.274795;111.200954;24.27809799;267.7621682;23.50392995;71.90848155;2591.475502;266.8522041;0;2.709577044;32.76585492
418;1.74788004;2015.680181;1034.808116;95.11346064;23.34988955;285.9477681;223.2506993;74.44388466;1866.392726;253.8623265;0;1.598044298;55.49454238
419;2.654483113;2125.68596;1402.228706;167.4680342;26.16655885;254.5618549;366.9829874;74.77589197;1942.469694;309.4767643;0;13.5719207;60.75630064
420;2.424798259;1983.452057;1026.233755;103.2229558;18.00982267;243.5804942;733.2690621;71.33136403;3305.286922;200.3020034;0;5.536762429;69.81922959
421;1.934061429;2097.110886;764.2465482;103.4188547;22.87957289;298.2423886;711.2292536;74.07061496;2751.750346;117.2999536;0;7.927845508;37.32743526
422;3.236210982;2026.604164;543.4079086;129.2202041;21.51306603;257.180952;11.67496074;71.45445596;1894.663766;184.4922121;0;6.256522619;70.03903289
423;3.394639758;2094.827518;650.7809093;104.1863426;25.80456376;311.4357495;588.0524637;72.79414341;2672.164779;246.1447935;0;5.536924293;66.05624304
424;2.64770647;1907.928883;441.6951454;99.06235173;22.2839041;350.4309368;317.0941483;75.2803318;2167.241512;143.1356133;0;5.72282922;63.1837162
425;3.833344221;1884.078729;582.8023861;70.78671716;24.87490108;340.8488597;1101.433265;75.74331481;2185.717686;298.6688311;0;10.1001777;41.40641593
426;3.290878913;2037.898856;702.6122969;87.0675191;20.74671131;335.0263359;372.2171309;72.03905265;2232.096572;206.9810359;0;6.505182001;59.30415827
427;2.920376438;2087.646817;4.339154353;76.7840213;18.55221996;258.3024502;68.50811859;74.06234899;2475.645729;237.8500704;0;10.4661311;82.52549279
428;4.388382405;1940.086972;781.8786125;102.0623678;24.1438415;287.2813003;504.0315261;76.2068517;2235.570049;267.5671751;0;6.516569225;37.76289694
429;3.298267946;2047.141456;480.3937095;144.1917525;22.70543351;259.1989314;128.2656535;73.11955156;3337.690563;153.5086944;0;5.03008457;47.43089495
430;2.438256208;1832.01973;449.7610269;89.99547567;24.09622873;254.5414704;466.3761241;75.89124269;2456.393368;97.02694739;0;8.003067489;50.36154307
431;5.258894578;2094.19492;393.0698376;61.44127755;20.32741116;227.981321;371.5180396;70.34925106;2717.004262;195.359204;0;8.131339188;44.397547
432;2.897013269;1868.222475;501.4984748;131.6707315;23.92138015;269.2780612;372.3060323;77.14194088;2493.801932;274.77461;0;7.649896862;33.8460742
433;2.068641271;2014.797981;1083.186235;87.84214396;22.17891419;250.472074;554.5834892;72.74754098;2160.577394;118.6708408;0;0.571834872;36.6288778
434;1.512671784;1994.132101;908.6158926;53.26674719;21.5887366;368.7726343;285.5434457;71.44458144;2350.24387;225.1679762;0;6.063358572;80.7430048
435;3.016343374;2079.29501;1122.119595;105.5888078;25.18181532;268.5480033;292.9791241;70.19923402;2347.135204;166.8761178;0;0.73025987;84.01524672
436;3.885845833;1945.263177;846.7643692;128.1634226;24.09316213;316.7908353;236.2857212;74.45479405;2855.131016;221.9397021;0;11.69615983;64.40916012
437;1.810788034;1939.888139;871.0846077;136.1636695;21.38909562;273.6317679;443.9591935;80.14770318;2341.432682;242.5777092;0;8.145475773;73.27308216
438;4.363548034;2097.72352;1220.174963;97.95438642;20.62425418;350.7047884;348.451701;67.53908354;2191.792113;247.3733574;0;6.535728108;56.76098592
439;2.185092765;2048.400772;564.6651264;158.5350673;24.8827556;302.4092674;449.089802;72.89537358;1863.515457;194.5219778;0;8.648430801;41.09174922
440;2.701484999;1898.262943;927.375048;78.73576506;25.57377824;362.6517589;218.8190766;74.23665959;1991.478742;313.1927303;0;5.267142596;37.95085166
441;1.84781686;2010.572353;481.439638;111.5281828;23.12403474;230.657508;412.3189297;73.34746511;2739.929553;244.2508856;0;3.206705314;62.66806013
442;3.795913776;1890.091222;745.6106566;139.6524243;24.2087184;338.3707795;989.0326228;67.671879;2852.310604;236.1443876;0;10.90462552;46.75574056
443;3.916760057;2127.026037;1050.931976;102.7890102;18.73332905;262.8737627;14.49696421;77.79339519;2083.176977;303.0946592;0;12.67892728;51.07933352
444;2.669403665;2011.438028;668.3679848;93.00386486;21.97662276;237.2952522;227.638025;74.41466343;2600.087833;176.59227;0;5.226552432;57.25549629
445;2.798557243;1856.907169;1371.328452;101.2056932;18.2958659;301.6729374;601.8232171;73.93496043;3221.945991;181.2785291;0;8.72903702;28.97153018
446;2.219588612;1984.978691;1162.302944;119.14304;27.81318318;344.335956;490.2192016;75.06930293;2500.450609;228.0236538;0;12.17879503;45.75989996
447;1.738146685;1928.770701;1495.726022;92.46766653;23.39731815;350.9689041;911.2053292;72.75829196;2395.1036;250.4271957;0;10.51194101;53.23648629
448;2.567151166;2008.455788;1274.454323;79.63498911;20.4231409;272.0121679;41.3190201;67.97221794;2437.289279;179.8584235;0;10.24685004;65.44289405
449;4.415135789;1805.735999;1147.088949;166.6103354;18.49869768;313.1925102;746.9363003;70.50863407;3321.765597;187.6227165;0;8.753561667;50.0990228
450;2.504048767;2020.947411;933.3224545;106.7973307;23.18563667;266.0901781;201.812343;78.39956241;2799.673233;350.6721274;0;7.26003012;57.09464131
451;2.586855874;1863.397652;691.7760202;105.7143451;23.98192835;312.5488896;373.7171225;78.9256122;2729.521348;272.5807455;0;5.36483568;72.40085074
452;2.699187577;2039.34418;2.436908754;116.3657659;24.92171852;223.057932;697.411809;71.97932174;2657.645298;187.8687886;0;4.590618146;50.32856263
453;3.364293023;1998.414024;883.6368111;147.1221391;17.77473185;272.8998668;430.8076735;78.59751632;1673.599514;196.1875165;0;5.851586402;84.66911078
454;2.895476578;1931.337528;597.6398996;138.9545077;23.91423812;237.6138136;354.3956972;71.25262834;2178.674617;220.3735255;0;12.43287661;63.22977925
455;2.752397639;1932.046092;11.31294258;122.3888806;18.5188321;327.5165568;384.2071552;70.91687922;3636.892992;89.82556806;0;5.545438667;54.60425071
456;3.508614554;2036.979393;653.6113475;165.6859124;23.17018445;301.7320891;127.3484096;71.81318751;2423.280274;210.3325177;0;4.907886854;48.03574786
457;3.790051267;1962.764956;673.2637488;73.78095094;18.80074553;351.0881796;412.5044001;77.18080467;2572.155786;271.2633231;0;5.333213979;44.18064961
458;4.14830105;2025.522347;132.5497476;75.43440029;22.14741859;278.5068086;343.6274484;69.70032089;2504.330408;197.1213942;0;8.915678742;53.4765154
459;3.546414788;1838.749121;966.4137843;57.88478491;23.90959917;250.1836845;11.29522418;71.90409521;2939.508928;306.8760833;0;6.077479045;49.45618026
460;3.48220555;1972.320285;1144.216057;133.8210039;23.05977751;323.4111505;1.668002204;69.66835758;1676.226034;165.8846603;0;6.703323962;54.58816218
461;1.522192064;1995.531445;69.21657802;108.4788563;23.60819671;300.3028108;696.5813399;71.21773429;2435.07291;180.2250058;0;5.288371343;33.8506092
462;2.753502678;1907.952749;1037.444749;71.66415118;22.56869817;244.0227049;204.6658033;70.63439965;1994.177827;181.13965;0;3.034582428;31.79684302
463;3.369503765;1985.689774;1490.468698;76.25679987;20.62541839;343.5069744;197.238384;73.28425585;2044.379328;197.2958861;0;8.102988632;62.69771778
464;1.685203757;1849.219189;951.0305795;48.20202477;21.37656992;334.0270486;25.634735;72.54936632;3430.931519;224.9613009;0;12.35447571;55.61704575
465;3.872753204;1914.952048;704.6269918;166.9518018;23.33385029;206.4659886;411.821058;75.7566035;2373.880343;291.9631198;0;7.254464538;60.09415342
466;2.755742503;2003.765793;907.1317165;91.68538958;19.56912745;272.7374065;915.1614514;77.13970306;3204.586834;220.3575019;0;3.480537807;74.88566645
467;4.269017515;1992.347486;429.3311564;165.6784436;27.07753267;298.4147009;401.6968469;75.7055739;2585.471946;326.7265754;0;5.72955521;64.44747625
468;0.857380767;2038.89846;524.6847727;105.1285118;19.79582065;218.4919017;354.9857867;72.40617803;2313.676959;289.3498331;0;10.74049232;49.15883825
469;2.455381235;1955.866629;630.9906659;120.2930144;17.25114254;248.487787;1181.341388;72.8545795;2193.814594;180.6501701;0;6.06647402;56.7980747
470;2.866549666;2007.323807;310.8495183;87.71509613;21.18467357;306.9266949;377.308252;79.74491219;2097.424513;207.327524;1;6.806365702;57.28634423
471;1.509893138;2008.104286;982.9532192;111.1578786;19.72903022;301.6754214;613.8576068;74.02803061;2587.121777;307.5330748;1;5.946534538;56.22818394
472;4.681771671;2039.885314;1135.141072;125.2288078;24.85319195;265.4580097;866.0230683;70.41762917;2092.136339;271.8979092;1;7.383027726;64.18104711
473;1.983301375;1904.960736;197.4826713;116.1716258;24.1640004;331.0391463;1165.544484;79.73999927;2808.127378;249.7296293;1;8.479258689;65.26424383
474;2.60676562;1846.762892;793.5314999;143.5352385;22.02410862;309.1766505;149.8884669;72.8410686;2434.796145;239.4571674;1;7.348813985;77.6448803
475;2.407570787;1936.109248;807.414387;122.7490802;23.56478291;248.1323674;930.6951702;71.93014387;2159.554142;138.2198744;1;6.024519552;49.63122272
476;2.364325843;1863.594513;836.6550164;119.5226367;24.19513191;326.8043503;748.8409385;75.58157367;2805.836339;177.8125802;1;11.42439044;44.29200236
477;2.505017883;2043.225729;947.5634332;107.1728717;21.1413844;334.5380998;665.2779228;79.89208725;2461.043398;164.3658557;1;9.379063793;49.54073066
478;2.603098488;1962.195615;1615.096973;90.18786868;24.05590456;314.4147514;98.50914418;72.06681367;2949.723274;87.79727973;1;7.174619709;58.40099839
479;2.557126907;2055.143489;522.49249;75.53660702;19.7171575;324.0068478;554.2293217;72.82552442;2855.401801;184.3838246;1;6.432657076;55.38365373
480;2.951609868;2004.332482;768.1453292;78.29381914;19.9641297;227.7580782;731.4047258;69.76483832;2489.604245;114.2126746;1;6.384407097;43.82360681
481;1.816392487;2026.960472;454.7209589;72.25159051;21.51986878;245.8584693;640.3066266;69.57362506;2641.571967;251.3195258;1;7.863236153;53.55128167
482;2.579046949;1968.419362;881.8893125;158.2052898;20.97756106;290.0245789;539.2235051;72.3133422;2882.895803;172.8557037;1;8.30723527;62.20230851
483;1.966911364;1985.425817;578.2931821;147.1911162;23.98894988;327.4382907;450.3986755;71.88736734;2619.854215;140.6996484;1;7.628368537;64.19645946
484;2.361865606;1855.696228;82.27881784;134.2425286;22.55715496;340.1508271;144.3132114;70.27394612;2555.637336;174.7295383;1;4.244211278;66.66849962
485;1.980939498;2001.577421;360.813563;112.3267716;26.76427526;350.8587537;338.2645796;72.98859548;1927.164768;230.7381214;1;6.700873144;51.95155774
486;4.018219989;1801.940695;728.9657196;133.6378412;24.04697223;258.4346743;984.1170133;74.018536;2430.264468;203.0886631;1;6.435196614;55.77047554
487;2.472225525;2136.038152;217.91313;102.2592503;26.3919279;266.0412345;682.0602788;73.24146401;2828.566611;167.666177;1;8.586463292;55.06383603
488;4.602389972;1944.166919;867.469963;75.67032237;17.44115742;266.1458798;321.8281695;72.58837916;2498.894803;237.8314216;1;5.709321623;50.55621575
489;2.379036177;1833.458999;575.5773593;94.05403535;22.14156006;257.1642365;250.7728546;66.82442711;2672.537036;284.6186683;1;4.840292528;72.53184331
490;3.011978019;1989.373378;1209.768416;120.442159;22.65662243;228.0577192;546.0808942;75.18794154;2461.609016;213.8554495;1;11.05184853;63.70981643
491;3.400636409;1902.323754;809.6821119;138.4908838;21.88716942;282.3631843;79.87989858;74.77954097;3015.846986;253.7181845;1;5.790340796;56.15843744
492;1.779163815;1879.528648;27.67505611;122.0493851;21.05444221;187.9779646;493.2094885;68.62337211;2686.511993;251.9006009;1;11.31272433;66.0865948
493;3.874908931;1968.258174;1120.960568;140.5154219;21.03942224;236.5466734;980.920588;72.84334423;2624.109841;179.6735812;1;4.830554533;57.20501273
494;3.298775775;2012.822461;1040.570941;108.9238046;25.96530724;301.9099768;1003.554958;71.95555693;1872.739335;359.0522198;1;6.224334397;47.38514931
495;1.620785887;1901.357022;842.3011904;151.2597934;22.87835672;314.6220617;519.668523;74.6158104;2199.094352;300.5344974;1;7.468243218;64.85493598
496;3.927337554;1959.650631;1133.894457;108.5274328;21.1699513;242.0688788;594.8506518;69.81137275;2110.887258;278.622472;1;7.222974499;74.68518026
497;1.615004585;1928.277568;678.9180644;130.451324;23.22322845;282.3822215;927.7673066;72.95037909;1564.394256;320.7946937;1;7.454281961;54.93161954
498;3.560760123;1935.832762;1462.306303;104.5311548;23.25836589;319.5677355;640.7302235;75.40391812;2208.515885;171.2230837;1;5.93593364;62.32630537
499;1.538538701;2015.074435;701.9077814;113.4813008;23.01320303;256.4942684;154.8223824;74.60908687;3139.949214;264.2216993;1;8.613054475;62.12733097
500;2.884592473;1978.408952;1200.961642;160.1778228;22.22009737;320.8501062;407.5469253;71.54391088;2587.231985;165.0190359;1;3.929924707;51.78386795
501;2.584119238;1970.688669;742.2478463;141.2474939;21.30691874;279.619249;488.0150467;66.57862207;2872.92906;102.7565762;1;6.928247156;55.05136899
502;2.343978781;1958.917696;704.4820149;125.0744652;23.08464595;219.2090497;225.4084552;75.67565704;2072.365899;200.9536778;1;4.358701764;54.81024662
503;2.908786806;2051.029636;620.9510748;57.10552258;22.25511866;254.9228433;1238.476416;75.91006099;2246.157859;216.4448061;1;8.120800605;63.98000803
504;3.054470138;2069.672767;725.9716027;57.28533252;25.27496875;233.1114095;91.39013373;74.90733418;1670.627095;154.3716028;1;10.85754773;73.89166984
505;2.66433264;2025.832462;564.9077555;73.62734193;16.84853632;267.4559462;835.0096264;73.21928593;3168.335771;199.3413264;1;7.253787053;54.7148137
506;3.856199387;1943.581515;368.2621132;135.1364874;20.16573848;329.662061;588.8092919;71.86648829;2536.108755;285.048537;1;5.155758666;63.99414393
507;3.084779869;1998.218;737.5928854;98.3333363;22.23077924;311.0238971;709.4352367;74.67237739;1723.652082;290.9540816;1;9.559462858;70.8518436
508;3.887080368;2024.927076;1087.544234;141.799355;21.82516157;330.6440508;618.0068766;73.60720763;1934.628796;223.3788911;1;5.005067068;70.6648784
509;1.362841783;1891.619542;1263.070804;103.9973152;22.17733241;280.1248539;299.8734265;75.49571901;2008.832707;293.6314568;1;8.787528799;49.84456589
510;2.196740023;1955.906886;578.2546028;104.9095828;22.49808117;254.9750529;372.3155686;73.35865548;2398.695806;280.499269;1;9.44352707;56.04561821
511;3.228434566;2019.043878;573.8150187;88.45930764;20.5833086;276.7111068;593.134892;78.55622376;2227.447322;272.6717136;1;9.315287298;57.96059114
512;2.316606957;1887.968335;811.3367238;99.95588572;22.99850998;287.0068108;749.9015969;72.74914744;2634.513717;262.0265278;1;3.703374826;54.09267301
513;2.163566869;1913.021899;606.2441857;129.2464021;19.292115;348.5977379;493.7080229;72.63869544;1901.323144;204.3246476;1;0.268755558;75.34092896
514;3.355421237;1995.549153;984.742073;110.7382134;24.69609319;193.4311441;772.5662803;73.96385746;1348.288251;280.8806031;1;7.933367825;46.94436051
515;3.370015372;2099.645536;1511.681841;112.7505412;20.98959422;238.5324461;709.8786742;72.77635786;3616.428136;238.9336998;1;4.532470019;68.33705525
516;3.521605408;1993.219156;445.475813;129.4421398;20.72642713;301.9718657;399.8155198;68.70802805;2379.634946;209.6546097;1;9.752379559;59.88838243
517;2.592535644;2067.227615;660.8539161;131.5108594;19.77865813;212.1870058;488.7165286;71.0395502;2526.816726;170.3916707;1;6.047813009;50.65418156
518;5.295841993;2116.64795;833.9673491;102.9448571;19.62091994;233.7500314;38.60952927;70.22107093;3533.008496;254.6127797;1;7.809147511;63.13790747
519;3.487507215;2023.287396;1276.816013;106.9015608;23.95454867;232.5227251;237.9537252;76.14906779;1859.029188;201.5880444;1;7.765051218;60.98589371
520;2.048910035;2037.691461;1051.666699;139.2745981;24.33750894;297.3096901;46.52725861;71.47009898;2509.612948;188.1813261;1;6.982637059;61.33839171
521;2.927595074;2010.974816;322.0723294;79.48015709;21.27780364;244.0222764;432.3109291;74.86201224;3021.142365;202.3341165;1;6.001673285;42.31831812
522;2.250822109;2012.771415;535.1443413;100.8522373;21.33380446;267.167753;1142.302815;74.09611648;2083.629628;128.2081673;1;7.678160156;58.69218873
523;3.581410436;1979.232197;1098.715687;69.82050367;18.55076479;314.7313498;77.46202033;76.54301963;2395.417067;75.83181169;1;6.085325696;58.97342114
524;2.571758024;2066.355044;447.3947223;170.3325581;26.54604229;246.0279544;839.7807231;66.91554069;1642.47456;190.2421379;1;8.23702971;46.57646047
525;2.165756332;2110.837034;283.346896;51.22536261;24.53924818;288.4730121;501.3890115;78.69834591;1458.432892;147.0966875;1;6.755561107;42.86751157
526;3.048513069;2135.884974;704.3620958;67.87622273;22.28224247;245.1565587;528.1707967;71.44859497;3193.923461;285.4180191;1;3.441863881;62.12388328
527;2.22591379;2025.871743;603.1500323;148.7611275;18.71107513;204.7298345;454.8555498;72.70767761;1982.878242;185.9393318;1;5.913351393;68.57731746
528;4.250977881;2102.672968;496.8736495;93.90947784;24.80232862;267.4428771;434.0400115;73.56205291;2415.466235;190.8104402;1;8.382315909;53.3283193
529;4.199402984;1973.753494;186.2747503;145.8666752;20.21888979;223.8505279;464.7203097;71.70856642;2474.731951;187.9331341;1;1.70074776;72.20973892
530;3.651049592;1899.052981;1172.960238;136.6827245;21.61050009;297.4234919;264.5389754;69.95487655;2716.483211;272.2567265;1;5.379281752;63.48860418
531;3.578783971;1862.679792;341.6721323;75.06860003;25.95684243;312.7903064;9.046203106;73.0069352;1399.118555;160.5190269;1;10.26466423;73.73834977
532;2.187155374;1987.78714;569.9306052;76.42666997;23.34841623;346.137893;641.9221893;76.06568628;3135.262653;234.9327816;1;8.139644935;56.32637625
533;3.550037862;1985.897448;766.0623555;143.6397019;19.63727202;243.2389362;522.0576016;74.42904997;2413.492088;189.0502987;1;4.076053009;57.49998809
534;2.750998354;2062.143965;405.9740228;104.9921645;21.66884064;268.4651533;6.986692927;74.08231997;2685.676163;154.9088089;1;5.802015618;69.43566265
535;4.301890573;2050.0067;1137.892383;136.0381929;22.50038883;275.1969207;1230.465214;76.57082803;2584.35964;187.8783519;1;10.15459051;63.19515604
536;1.538686396;1965.442757;331.0706657;99.87994228;17.45484965;299.605195;351.1057677;76.53648619;2072.870784;234.3350857;1;11.64987084;62.10974369
537;3.311243949;2076.665686;1089.484745;57.00574114;18.84727059;298.2308191;198.2704077;77.24291307;2931.632323;275.9157867;1;6.027006218;76.38145074
538;1.647649215;2110.985588;31.60846924;101.9355061;19.46272035;242.9181054;688.874406;71.4160042;2952.839631;172.0136646;1;5.860357194;61.89095178
539;2.547477686;1923.762595;597.1415169;130.6561419;21.84586477;328.3863048;611.3268295;78.14923145;3495.239969;251.4509252;1;6.374019908;56.33210266
540;2.706280146;1959.120541;231.8774318;99.28228759;23.88108096;313.0772487;459.9574628;72.39061333;3090.529178;180.4101237;1;5.549220949;52.71437422
541;2.830373559;1959.305254;1121.558605;72.34895613;18.38283225;284.4493927;619.2113204;71.69146046;2213.351811;209.1734368;1;7.208366326;68.74052272
542;1.484095679;2050.300024;508.9078815;98.15608622;24.41182266;275.9052408;134.0952496;72.63698168;2004.612628;196.1647948;1;8.062746011;69.03424229
543;2.268267202;1933.192727;724.691751;97.20371793;19.96583116;352.3902832;606.1012761;75.49886388;2470.979075;194.1770828;1;4.397985368;57.20737783
544;2.159848177;2144.523774;836.6323667;107.6934448;22.5643455;283.0364777;540.0780898;72.4161637;1784.280908;220.8496097;1;10.37547276;45.83682598
545;3.276516766;1911.245306;213.4663876;78.84781148;21.77893374;226.9903708;113.5904939;72.69521848;2734.030447;223.7704426;1;8.776209864;58.45071875
546;2.547745753;1980.854997;728.3482791;112.1696538;23.02158672;307.8186269;1133.447941;73.68999708;2859.464927;162.7725012;1;7.620255473;47.06620666
547;4.653023037;2076.98196;1227.550658;83.23511028;22.06820592;333.6355248;208.6152906;70.61151255;2610.449767;206.3797434;1;6.121927516;59.81533948
548;2.131997766;2000.360856;1440.540362;125.4690495;23.11978231;249.8354191;662.1699938;68.34253903;2072.586964;275.6629266;1;10.42118375;62.67408565
549;3.260249675;1869.808133;498.5193442;75.4492202;17.43840457;328.5023298;584.7468605;67.80367996;2421.369698;250.0360468;1;2.469811037;63.94276338
550;3.706841853;1819.454181;645.7288332;181.0328092;23.03472024;257.5591867;297.2408231;68.36796611;2192.559018;214.9121741;1;6.829303982;58.16519592
551;1.716397116;1960.575042;331.6964713;93.86754521;25.08282316;240.242783;692.2710855;74.61018397;1872.700259;245.0252178;1;4.789367049;51.73398733
552;3.7091404;2072.959799;563.9650406;86.80344722;25.26295537;285.4079013;26.54497908;71.3370233;3041.020112;133.0215569;1;7.318078838;48.09047769
553;3.961632688;1986.525647;605.0326396;109.1804792;23.30430983;304.3466903;367.9823457;77.33630738;2538.106299;199.0007375;1;10.37060768;62.73567839
554;3.900538724;2025.608322;883.908385;170.8922931;25.28175345;195.5345731;638.0257132;78.50082233;2187.823453;247.6227076;1;5.301039774;55.06385759
555;2.755190425;1997.804519;1083.792646;111.7278844;25.42064722;302.5603833;567.4070123;75.6320451;2464.37471;277.3575976;1;6.892018797;55.52124803
556;1.584150602;2005.350824;1057.768509;147.1949133;22.12662114;273.1221317;98.62034664;73.5502302;3015.926352;128.357543;1;7.258048134;52.51610524
